t_start_ms,i,o,h,l,c,v,n
1760872640000,RB2501,3632.58,3650.2,3630.77,3645.82,16270,322
1760872640000,HC2501,2841.74,2847.53,2838.25,2843.9,16851,322
1760872645000,RB2501,3645.82,3655.12,3641.54,3644.35,16666,324
1760872645000,HC2501,2844.52,2863.14,2842.04,2858.31,16701,324
1760872650000,RB2501,3644.3,3664.94,3640.75,3640.82,15781,324
1760872650000,HC2501,2857.33,2868.61,2852.34,2864.99,16366,324
1760872655000,RB2501,3640.05,3649.37,3637.49,3641.78,16531,323
1760872655000,HC2501,2865.56,2865.56,2850.27,2850.35,16706,323
1760872660000,RB2501,3641.41,3658.85,3640.54,3643.95,17022,323
1760872660000,HC2501,2849.85,2859.6,2849.7,2854.82,16406,323
1760872665000,RB2501,3644.52,3651.08,3638.5,3650.63,15857,324
1760872665000,HC2501,2854.75,2855.73,2833.95,2835.38,16404,324
1760872670000,RB2501,3649.67,3650.85,3624.8,3628.41,16414,323
1760872670000,HC2501,2836.34,2849.14,2836.34,2842.23,16538,323
1760872675000,RB2501,3629.03,3635.96,3623.88,3630.83,16081,323
1760872675000,HC2501,2842.23,2848.39,2832.63,2836.07,17141,323
1760872680000,RB2501,3630.47,3633.69,3621.74,3625.09,16635,323
1760872680000,HC2501,2835.7,2847.36,2834.32,2846.27,16943,323
1760872685000,RB2501,3624.52,3642.8,3622.21,3634.31,16320,324
1760872685000,HC2501,2846.94,2855.14,2842.26,2853.81,16984,324
1760872690000,RB2501,3635.03,3635.89,3621.55,3621.55,16482,323
1760872690000,HC2501,2853.93,2855.91,2844.29,2848.17,15904,323
1760872695000,RB2501,3621.06,3627.73,3613.61,3615.47,16571,323
1760872695000,HC2501,2848.25,2853.13,2831.85,2835.12,16623,323
1760872700000,RB2501,3614.53,3622.04,3607.68,3620.73,15782,323
1760872700000,HC2501,2836.02,2837.89,2826.84,2830.63,16036,323
1760872705000,RB2501,3620.47,3630.88,3615.6,3628.38,16619,324
1760872705000,HC2501,2829.9,2834.29,2820.79,2834.29,17128,324
1760872710000,RB2501,3627.84,3635.37,3623.06,3624.85,16232,323
1760872710000,HC2501,2834.39,2852.59,2830.48,2845.55,16406,323
1760872715000,RB2501,3624.97,3639.5,3624.97,3634.34,16300,323
1760872715000,HC2501,2846.44,2854.95,2830.8,2832.46,16561,323
1760872720000,RB2501,3634.24,3636.99,3624,3634.72,16160,323
1760872720000,HC2501,2832.11,2841.68,2825.59,2825.59,16269,323
1760872725000,RB2501,3635.11,3649.49,3634.61,3646.82,16155,323
1760872725000,HC2501,2824.89,2834.15,2821.76,2833.86,16645,323
1760872730000,RB2501,3647.22,3651.94,3637.62,3638.36,16674,323
1760872730000,HC2501,2833.03,2839.92,2832.21,2836.43,16745,323
1760872735000,RB2501,3638.81,3640.05,3619.98,3622.09,16842,323
1760872735000,HC2501,2836.87,2849.98,2835.27,2840.9,16493,323
1760872740000,RB2501,3621.83,3623.78,3615.16,3615.64,16438,323
1760872740000,HC2501,2840.73,2844.28,2832.87,2840.57,17112,323
1760872745000,RB2501,3616.23,3616.23,3597.44,3610.13,16378,324
1760872745000,HC2501,2841.28,2852.33,2837.77,2852.33,16001,324
1760872750000,RB2501,3610.47,3623.56,3607.06,3618.19,17058,323
1760872750000,HC2501,2851.87,2853.47,2840.42,2849.49,16842,323
1760872755000,RB2501,3617.82,3622.67,3612.91,3613,16962,323
1760872755000,HC2501,2848.54,2852.09,2841.57,2846.12,16025,323
1760872760000,RB2501,3612.82,3617.88,3603.94,3615.13,17060,323
1760872760000,HC2501,2845.37,2854.85,2838.56,2854.38,16785,323
1760872765000,RB2501,3614.67,3622.45,3608.61,3616.67,16519,323
1760872765000,HC2501,2853.75,2856.55,2836.85,2838.49,16411,323
1760872770000,RB2501,3616.41,3627.48,3613.97,3620.16,16281,323
1760872770000,HC2501,2837.77,2856.41,2833.11,2856.41,16712,323
1760872775000,RB2501,3621.1,3625.82,3612.82,3622.46,17324,324
1760872775000,HC2501,2855.83,2864.67,2849.67,2860.64,16216,324
1760872780000,RB2501,3622.6,3627.61,3616.34,3625.85,16336,323
1760872780000,HC2501,2860.11,2870.79,2853.23,2865.4,16573,323
1760872785000,RB2501,3625.97,3627.58,3613.26,3615.85,16452,323
1760872785000,HC2501,2865.42,2869.54,2859.74,2861.45,16188,323
1760872790000,RB2501,3615.2,3621.28,3603.19,3613.57,17057,324
1760872790000,HC2501,2861.59,2864.8,2855.45,2859.86,15875,324
1760872795000,RB2501,3614.35,3617.42,3597.39,3600.89,15986,323
1760872795000,HC2501,2859.34,2864.33,2844.25,2852.38,16859,323
1760872800000,RB2501,3601.59,3615.91,3601.04,3612.98,16576,324
1760872800000,HC2501,2851.59,2852.06,2832.69,2837.63,17253,324
1760872805000,RB2501,3613.88,3617.99,3606.11,3610.47,16954,324
1760872805000,HC2501,2838.09,2854.25,2829.13,2850.05,16964,324
1760872810000,RB2501,3610.95,3627.95,3605.34,3622.26,16718,324
1760872810000,HC2501,2849.79,2855.05,2842.39,2849.95,16962,324
1760872815000,RB2501,3622.73,3629.25,3616.55,3617.56,16241,323
1760872815000,HC2501,2849.93,2856.23,2844.98,2852.43,17165,323
1760872820000,RB2501,3617.44,3621.53,3607.86,3614.1,16250,323
1760872820000,HC2501,2852.2,2859.2,2843.64,2852.64,17028,323
1760872825000,RB2501,3613.84,3618.89,3607.01,3613.28,16825,323
1760872825000,HC2501,2852.94,2852.94,2839.37,2839.37,16171,323
1760872830000,RB2501,3612.52,3618.23,3607.76,3612.19,16193,323
1760872830000,HC2501,2839.13,2855.73,2831.75,2854.28,16081,323
1760872835000,RB2501,3612.81,3615.3,3601.51,3608.7,16071,324
1760872835000,HC2501,2854.21,2855.46,2845.23,2851.85,16702,324
1760872840000,RB2501,3607.78,3609.5,3598.53,3601.34,16679,323
1760872840000,HC2501,2851.06,2860.4,2844.31,2859.43,16362,323
1760872845000,RB2501,3600.6,3616.58,3600.18,3610.99,16858,324
1760872845000,HC2501,2859.67,2870.79,2859.67,2869.85,16491,324
1760872850000,RB2501,3610.86,3618.45,3607.62,3617.61,16423,324
1760872850000,HC2501,2869.09,2869.09,2855.31,2859.97,17139,324
1760872855000,RB2501,3618.14,3630.29,3614.77,3626.64,16610,323
1760872855000,HC2501,2859.91,2861.41,2837.78,2845.75,16178,323
1760872860000,RB2501,3626.72,3627.39,3614.26,3618.84,16194,324
1760872860000,HC2501,2846.48,2848.57,2831.7,2833.56,16517,324
1760872865000,RB2501,3617.91,3622.58,3607.49,3609.53,16336,323
1760872865000,HC2501,2833.53,2852.84,2831.9,2844.22,16931,323
1760872870000,RB2501,3609.29,3624,3604.95,3623.59,15873,323
1760872870000,HC2501,2844.02,2846.95,2829.25,2839.3,16278,323
1760872875000,RB2501,3623.45,3624.07,3610.81,3615.45,15947,323
1760872875000,HC2501,2840.04,2852.87,2838.16,2840.68,16638,323
1760872880000,RB2501,3615.66,3617.17,3602.25,3613.99,16156,323
1760872880000,HC2501,2841.62,2855.41,2841.58,2850.38,16536,323
1760872885000,RB2501,3614.59,3622.01,3595.85,3597.72,16545,323
1760872885000,HC2501,2850.08,2859.68,2848.76,2859.68,15859,323
1760872890000,RB2501,3597.15,3598.86,3584.69,3593.56,16665,323
1760872890000,HC2501,2859.85,2859.96,2841.27,2841.27,16380,323
1760872895000,RB2501,3592.61,3593.22,3563.39,3563.85,16162,324
1760872895000,HC2501,2840.82,2855.29,2839.76,2848.31,16714,324
1760872900000,RB2501,3564.41,3568.5,3557.65,3560.94,16146,323
1760872900000,HC2501,2849.19,2857.7,2843.97,2848.86,16459,323
1760872905000,RB2501,3561.35,3571.76,3554.32,3565.48,16432,323
1760872905000,HC2501,2848.78,2864.11,2846.69,2864.11,16691,323
1760872910000,RB2501,3565.76,3572.25,3558.13,3560.43,16534,323
1760872910000,HC2501,2864.52,2866.42,2856.52,2862.9,16769,323
1760872915000,RB2501,3561.06,3561.99,3545.51,3555.58,16817,323
1760872915000,HC2501,2863.31,2874.66,2860.17,2872.22,16509,323
1760872920000,RB2501,3556.07,3564.6,3548.86,3564.41,16988,323
1760872920000,HC2501,2872.96,2874.71,2861.24,2870.36,16934,323
1760872925000,RB2501,3563.57,3565.79,3558.04,3561.09,16768,324
1760872925000,HC2501,2869.96,2872.64,2862.55,2864.77,16424,324
1760872930000,RB2501,3561.37,3574.35,3558.02,3574.35,17376,323
1760872930000,HC2501,2865.42,2879.62,2859.52,2868.3,16026,323
1760872935000,RB2501,3573.5,3582.44,3571.07,3580.7,16239,323
1760872935000,HC2501,2867.48,2871.7,2856.38,2860.39,16639,323
1760872940000,RB2501,3580.2,3589.27,3572.32,3572.62,16015,322
1760872940000,HC2501,2860.83,2869.85,2856.05,2867.21,16104,322
1760872945000,RB2501,3572.08,3582.26,3564.88,3565.88,16413,323
1760872945000,HC2501,2868.04,2877.91,2863.92,2874.44,16142,323
1760872950000,RB2501,3565.14,3575.57,3562.16,3566.05,16350,323
1760872950000,HC2501,2874.87,2885.48,2870.53,2875.82,16056,323
1760872955000,RB2501,3565.67,3572.53,3562.52,3562.52,16319,324
1760872955000,HC2501,2874.93,2875.95,2854.22,2855.08,15954,324
1760872960000,RB2501,3561.96,3582.07,3559.96,3578.47,16568,323
1760872960000,HC2501,2854.91,2866.75,2846.08,2864.15,16015,323
1760872965000,RB2501,3577.53,3587.35,3575.97,3585.79,16102,324
1760872965000,HC2501,2864.93,2874.45,2857.14,2871.95,16211,324
1760872970000,RB2501,3584.93,3591.13,3581.97,3587.94,15998,323
1760872970000,HC2501,2871.26,2873.65,2854.97,2862.61,16357,323
1760872975000,RB2501,3588.77,3594,3577.06,3580.17,15846,324
1760872975000,HC2501,2862.73,2870.28,2843.55,2845.05,15987,324
1760872980000,RB2501,3579.44,3580.58,3559.75,3564.77,16066,323
1760872980000,HC2501,2844.13,2862.38,2842.34,2857.92,16885,323
1760872985000,RB2501,3564.62,3573.14,3559.12,3568.37,16285,324
1760872985000,HC2501,2858.16,2858.78,2848.33,2853.02,16414,324
1760872990000,RB2501,3568.08,3570.35,3552.15,3554.06,16754,323
1760872990000,HC2501,2853.78,2861.72,2851.64,2860.13,16399,323
1760872995000,RB2501,3553.18,3559.81,3544.96,3549.19,16590,324
1760872995000,HC2501,2860.12,2864.03,2844.41,2846.72,16655,324
1760873000000,RB2501,3548.24,3550.71,3540.23,3542.25,16938,323
1760873000000,HC2501,2846.74,2846.74,2828.96,2830.42,16622,323
1760873005000,RB2501,3541.5,3545.72,3533.61,3539.43,16353,325
1760873005000,HC2501,2830.94,2839.31,2824.16,2825.88,16357,325
1760873010000,RB2501,3539.46,3559.8,3539.46,3559.8,15560,323
1760873010000,HC2501,2826.62,2831.89,2818.46,2831.18,16923,323
1760873015000,RB2501,3559.85,3568.16,3553.28,3553.28,16486,324
1760873015000,HC2501,2831.11,2831.47,2806.6,2820.22,16240,324
1760873020000,RB2501,3552.33,3565.78,3551.06,3562.32,17017,322
1760873020000,HC2501,2819.41,2824.01,2811.74,2819.94,17026,322
1760873025000,RB2501,3563.17,3579.58,3562.82,3574.64,16934,324
1760873025000,HC2501,2820.29,2824.2,2810.96,2822.13,16976,324
1760873030000,RB2501,3574.74,3583.15,3567.83,3570.4,17205,323
1760873030000,HC2501,2822.24,2834.95,2821.38,2821.81,16393,323
1760873035000,RB2501,3570.33,3578.2,3564.71,3564.71,17333,324
1760873035000,HC2501,2822.08,2830.57,2820.9,2826.18,16568,324
1760873040000,RB2501,3564.37,3575.25,3562.13,3566.35,16799,323
1760873040000,HC2501,2826.36,2842.05,2820.42,2841.52,16826,323
1760873045000,RB2501,3566.55,3566.55,3554.99,3559.32,16355,323
1760873045000,HC2501,2840.55,2843.72,2826.51,2834.91,15896,323
1760873050000,RB2501,3559.03,3569.16,3559.03,3568.52,16620,324
1760873050000,HC2501,2835.68,2838.85,2829.81,2833.85,16201,324
1760873055000,RB2501,3568.13,3568.75,3555.68,3566.46,16587,323
1760873055000,HC2501,2834.81,2834.81,2822.05,2828.58,16544,323
1760873060000,RB2501,3567.39,3572.73,3562.58,3570.02,17210,323
1760873060000,HC2501,2828.51,2852.24,2828.51,2852.19,16465,323
1760873065000,RB2501,3569.31,3569.61,3549.82,3555.35,16162,325
1760873065000,HC2501,2851.64,2865.57,2848.53,2865.57,16648,325
1760873070000,RB2501,3554.53,3556.57,3545.37,3551.08,16740,323
1760873070000,HC2501,2866.24,2872.61,2857.48,2861.73,16195,323
1760873075000,RB2501,3551.78,3553.63,3541.04,3553.63,16563,324
1760873075000,HC2501,2862.39,2863.93,2853.52,2854.56,16355,324
1760873080000,RB2501,3553.29,3554.36,3538.81,3544.58,16723,323
1760873080000,HC2501,2853.84,2858.59,2848.04,2850.28,16584,323
1760873085000,RB2501,3545.44,3551.17,3535.14,3535.14,16603,323
1760873085000,HC2501,2850.22,2855.49,2841.27,2842.69,16826,323
1760873090000,RB2501,3535.33,3560.7,3529.42,3553.5,17095,323
1760873090000,HC2501,2842.69,2844.22,2834.91,2835.73,16896,323
1760873095000,RB2501,3552.84,3557.94,3547.53,3548.06,16433,325
1760873095000,HC2501,2834.84,2838.75,2818.26,2820.04,17056,325
1760873100000,RB2501,3547.1,3559.32,3545.48,3547.9,16443,324
1760873100000,HC2501,2820.21,2834.2,2816.2,2833.81,17038,324
1760873105000,RB2501,3547.54,3560.62,3544.12,3557.82,16332,323
1760873105000,HC2501,2833.58,2845.46,2824.88,2826.82,16321,323
1760873110000,RB2501,3558.7,3562.69,3551.31,3558.89,16968,324
1760873110000,HC2501,2827.66,2827.79,2800.69,2805.86,17082,324
1760873115000,RB2501,3558.22,3558.22,3527.77,3527.77,15970,322
1760873115000,HC2501,2806.53,2812.23,2796.64,2804.21,16590,322
1760873120000,RB2501,3528.66,3539.76,3525.17,3530.04,16395,324
1760873120000,HC2501,2804.73,2809.36,2789.93,2792.18,16920,324
1760873125000,RB2501,3530.11,3546.4,3527.78,3540.2,16421,323
1760873125000,HC2501,2792.01,2812.24,2784.25,2810.54,16244,323
1760873130000,RB2501,3539.27,3544.2,3528.88,3530.61,16653,323
1760873130000,HC2501,2810.18,2815.85,2801.73,2813.6,16492,323
1760873135000,RB2501,3529.79,3537.9,3525.47,3537.08,16746,324
1760873135000,HC2501,2813.95,2815,2796.57,2803.94,16342,324
1760873140000,RB2501,3536.74,3544.76,3527.01,3541.25,16452,323
1760873140000,HC2501,2804.41,2812.23,2800.96,2801.82,16440,323
1760873145000,RB2501,3541.52,3550.44,3539.05,3545.62,16546,322
1760873145000,HC2501,2801.26,2817.51,2796.76,2809.55,16112,322
1760873150000,RB2501,3544.69,3551.26,3539.66,3551.26,16092,323
1760873150000,HC2501,2808.72,2811.56,2794.14,2798.92,15978,323
1760873155000,RB2501,3550.47,3556.74,3541.96,3553.73,16418,324
1760873155000,HC2501,2797.99,2799.01,2787.89,2790.22,16350,324
1760873160000,RB2501,3554.56,3558.3,3548.35,3553.26,16190,323
1760873160000,HC2501,2790.96,2791.49,2765.01,2774.3,16723,323
1760873165000,RB2501,3553.21,3557.78,3543.92,3544.68,16894,324
1760873165000,HC2501,2773.98,2774.78,2750.28,2759.6,16113,324
1760873170000,RB2501,3545.47,3558.73,3541.2,3546.51,16707,324
1760873170000,HC2501,2760.52,2765.07,2748.17,2749.38,16183,324
1760873175000,RB2501,3547.4,3557.78,3540.85,3549.57,16708,323
1760873175000,HC2501,2748.65,2755.61,2741.73,2746.82,16565,323
1760873180000,RB2501,3549.97,3553.42,3540.62,3541.09,16319,324
1760873180000,HC2501,2746.44,2749.5,2731.63,2734.24,16436,324
1760873185000,RB2501,3541.99,3554.88,3541.7,3553.06,16437,323
1760873185000,HC2501,2734.42,2740.92,2728.96,2736.33,15954,323
1760873190000,RB2501,3552.42,3555.8,3548.32,3554.46,17204,323
1760873190000,HC2501,2736.5,2750.21,2735.36,2744.4,16113,323
1760873195000,RB2501,3553.59,3569.7,3549.42,3566.78,16836,324
1760873195000,HC2501,2744.73,2750.7,2728.76,2734.73,17024,324
1760873200000,RB2501,3567.59,3583.44,3564.92,3581.47,17028,324
1760873200000,HC2501,2734.99,2739.59,2715.21,2727.85,16471,324
1760873205000,RB2501,3581.78,3604.29,3580.95,3600.21,16575,323
1760873205000,HC2501,2727.27,2736.69,2725.87,2726.09,16875,323
1760873210000,RB2501,3600.7,3600.99,3581.21,3582.38,16197,323
1760873210000,HC2501,2726.24,2728.05,2707.36,2709.09,16901,323
1760873215000,RB2501,3582.29,3585.26,3569.99,3570.56,16814,323
1760873215000,HC2501,2710.03,2732.54,2707.67,2731.2,16493,323
1760873220000,RB2501,3570.8,3586.33,3570.8,3577.41,16143,323
1760873220000,HC2501,2731.11,2735.22,2711.63,2712.03,16447,323
1760873225000,RB2501,3576.94,3585.55,3574.29,3584.86,16323,322
1760873225000,HC2501,2711.75,2712.9,2696.11,2702.72,16999,322
1760873230000,RB2501,3584.32,3590.58,3576.35,3581.3,16365,323
1760873230000,HC2501,2703.56,2714.54,2697.68,2698.36,16244,323
1760873235000,RB2501,3581.18,3582.13,3565.9,3571.6,16335,323
1760873235000,HC2501,2699.03,2706.07,2691.97,2693.08,16576,323
1760873240000,RB2501,3572.07,3572.52,3556.42,3557.18,16756,323
1760873240000,HC2501,2692.23,2706.59,2690.98,2701.57,16138,323
1760873245000,RB2501,3556.33,3560.34,3550.43,3556.18,16735,323
1760873245000,HC2501,2702.03,2702.03,2682.37,2684.62,17220,323
1760873250000,RB2501,3556.24,3559.99,3552.59,3555.35,17115,324
1760873250000,HC2501,2684.98,2690.18,2671.91,2672.17,16641,324
1760873255000,RB2501,3554.43,3554.62,3537.36,3545.26,16113,324
1760873255000,HC2501,2673.05,2681.01,2667.03,2671.55,16749,324
1760873260000,RB2501,3544.52,3546.39,3537.93,3542.87,16291,325
1760873260000,HC2501,2671.48,2677,2667.15,2673.07,16657,325
1760873265000,RB2501,3543.64,3544.81,3525.29,3530.22,16694,324
1760873265000,HC2501,2673.4,2685.15,2670.05,2683,16777,324
1760873270000,RB2501,3530.24,3530.24,3519.51,3524.33,16566,325
1760873270000,HC2501,2682.54,2690.07,2675.78,2676.39,16567,325
1760873275000,RB2501,3524.63,3544.49,3524.63,3528.35,16791,324
1760873275000,HC2501,2677.12,2687.47,2668.12,2686.21,16141,324
1760873280000,RB2501,3528.29,3536.84,3522.1,3531.81,16239,323
1760873280000,HC2501,2687.02,2694,2685.94,2688.01,16810,323
1760873285000,RB2501,3531.84,3540.13,3526,3537.74,15954,323
1760873285000,HC2501,2687.06,2692.95,2679.41,2692.01,16481,323
1760873290000,RB2501,3538.22,3543.11,3525.73,3526.43,16760,324
1760873290000,HC2501,2691.61,2697.91,2689.1,2692.23,17021,324
1760873295000,RB2501,3525.43,3554.98,3523.92,3553.71,16679,324
1760873295000,HC2501,2692.02,2694.1,2677.89,2681.32,17268,324
1760873300000,RB2501,3552.73,3556.59,3540.03,3547.88,16769,323
1760873300000,HC2501,2680.98,2687.44,2675.42,2677.07,16368,323
1760873305000,RB2501,3548.67,3551.35,3528.96,3543.84,16930,324
1760873305000,HC2501,2677.38,2677.38,2659.82,2664.07,16746,324
1760873310000,RB2501,3543.24,3543.44,3529.04,3535.15,16499,324
1760873310000,HC2501,2664.03,2682.26,2663.43,2679.76,16086,324
1760873315000,RB2501,3534.81,3538.37,3524.5,3524.75,16335,323
1760873315000,HC2501,2679.94,2682.94,2671.42,2672.7,16464,323
1760873320000,RB2501,3524.86,3527.15,3517.96,3527.15,17024,323
1760873320000,HC2501,2672.22,2677.24,2664.41,2666.55,16545,323
1760873325000,RB2501,3527.39,3533.25,3522.09,3527.49,16309,323
1760873325000,HC2501,2666.22,2673.62,2655.52,2655.71,16938,323
1760873330000,RB2501,3527.15,3531.36,3523.5,3529.41,16845,324
1760873330000,HC2501,2655.57,2656.45,2645.57,2648.16,16329,324
1760873335000,RB2501,3528.6,3547.11,3528.25,3539.62,17620,324
1760873335000,HC2501,2648.92,2661.07,2646.25,2652.3,16981,324
1760873340000,RB2501,3540.14,3541.07,3529.07,3538.52,16476,323
1760873340000,HC2501,2653.01,2670.72,2652.35,2661.01,16848,323
1760873345000,RB2501,3538.13,3543.89,3523.59,3528.47,16625,323
1760873345000,HC2501,2660.1,2669.29,2656.64,2664.9,16578,323
1760873350000,RB2501,3528.64,3543.09,3527.07,3533.52,16618,323
1760873350000,HC2501,2665.71,2673.77,2656.57,2661.64,16559,323
1760873355000,RB2501,3533.36,3551.08,3530.23,3549.58,16117,323
1760873355000,HC2501,2660.86,2667.86,2656.7,2664.73,15667,323
1760873360000,RB2501,3550.17,3567.48,3550.17,3565.94,16747,324
1760873360000,HC2501,2664.73,2675.85,2652.87,2654.51,17006,324
1760873365000,RB2501,3565.03,3580.75,3557,3578.97,16259,323
1760873365000,HC2501,2654.87,2655,2642.27,2644.68,16523,323
1760873370000,RB2501,3579.61,3582.18,3571.79,3574.47,16103,324
1760873370000,HC2501,2644.89,2662.24,2642.89,2655.49,16868,324
1760873375000,RB2501,3575.26,3586.07,3568,3585.8,16399,324
1760873375000,HC2501,2654.69,2656.35,2634.95,2636.43,16350,324
1760873380000,RB2501,3585.69,3618.93,3585.3,3615.83,16288,323
1760873380000,HC2501,2636.68,2647.76,2624.98,2647.76,16706,323
1760873385000,RB2501,3616.36,3628.74,3612.92,3625.7,15745,323
1760873385000,HC2501,2648.06,2670.33,2648.06,2662.7,16296,323
1760873390000,RB2501,3626.46,3640.34,3619.7,3639.75,17001,323
1760873390000,HC2501,2662.64,2671.06,2657.84,2664.71,16712,323
1760873395000,RB2501,3638.81,3641.44,3630.48,3631.71,16549,324
1760873395000,HC2501,2664.38,2664.83,2645.9,2647.13,16940,324
1760873400000,RB2501,3631.13,3636.33,3621.44,3627.06,15896,323
1760873400000,HC2501,2646.8,2650.64,2635.36,2638.06,17184,323
1760873405000,RB2501,3626.33,3629.45,3618.47,3618.69,16482,323
1760873405000,HC2501,2637.76,2642.96,2633.4,2636.35,16538,323
1760873410000,RB2501,3618.09,3621.2,3612.63,3620.53,16780,324
1760873410000,HC2501,2636.86,2638.36,2626.34,2627.61,17124,324
1760873415000,RB2501,3620.82,3634.79,3619.95,3629.91,15705,323
1760873415000,HC2501,2627.27,2630.66,2617.3,2629.59,16456,323
1760873420000,RB2501,3629.13,3647.08,3628.7,3632.02,15829,324
1760873420000,HC2501,2628.61,2641.28,2622.27,2633.69,16294,324
1760873425000,RB2501,3632.4,3643.75,3628.79,3628.79,16635,323
1760873425000,HC2501,2634.66,2636.43,2621.37,2624.78,17026,323
1760873430000,RB2501,3628.92,3634.79,3626.94,3627.17,16423,324
1760873430000,HC2501,2625.2,2631.8,2618.19,2630.12,16367,324
1760873435000,RB2501,3627.96,3643.24,3627,3641.22,16186,323
1760873435000,HC2501,2630.45,2636.46,2623.68,2624.34,16323,323
1760873440000,RB2501,3641.92,3656.37,3639.88,3655.63,16994,323
1760873440000,HC2501,2624.73,2629.82,2620.81,2624.45,17136,323
1760873445000,RB2501,3656.1,3660.83,3652.04,3659.06,16673,323
1760873445000,HC2501,2624.33,2632.24,2622.82,2628.84,16639,323
1760873450000,RB2501,3659.76,3667.09,3655.07,3662.67,16323,323
1760873450000,HC2501,2629.27,2639.23,2623.97,2629.74,16789,323
1760873455000,RB2501,3663.09,3667.19,3660.51,3662.48,16809,323
1760873455000,HC2501,2630.61,2632.95,2619.2,2623.12,16898,323
1760873460000,RB2501,3661.59,3671.74,3660.46,3664.56,16937,324
1760873460000,HC2501,2623.92,2632.33,2621.19,2626.16,16593,324
1760873465000,RB2501,3664.82,3683.09,3658.55,3678.26,17401,322
1760873465000,HC2501,2627.09,2631.16,2615.11,2627.89,16219,322
1760873470000,RB2501,3677.35,3687.39,3671.28,3679.95,17078,323
1760873470000,HC2501,2628.1,2631.88,2616.16,2620.69,16668,323
1760873475000,RB2501,3678.96,3679.48,3665.44,3671.79,17015,322
1760873475000,HC2501,2621.67,2632.71,2620.27,2621.43,16819,322
1760873480000,RB2501,3671.35,3683.33,3670.45,3681.65,16195,323
1760873480000,HC2501,2620.91,2628.01,2615.55,2618.79,16286,323
1760873485000,RB2501,3681.68,3691.63,3679.14,3680.3,16841,323
1760873485000,HC2501,2618.48,2621.54,2612.16,2614.28,16826,323
1760873490000,RB2501,3679.34,3687.9,3676.91,3685.12,16693,323
1760873490000,HC2501,2614.09,2621.61,2605.86,2608.26,16696,323
1760873495000,RB2501,3684.33,3706.08,3678.79,3705.88,16841,324
1760873495000,HC2501,2607.41,2609.32,2591.32,2608.9,17061,324
1760873500000,RB2501,3706.32,3710.17,3689.38,3692.91,16460,322
1760873500000,HC2501,2608.76,2618.75,2606.83,2611.42,16217,322
1760873505000,RB2501,3692.37,3699.84,3683.51,3685.9,17068,324
1760873505000,HC2501,2611.6,2618.46,2607.6,2613.36,16397,324
1760873510000,RB2501,3686.8,3692.63,3681.41,3686.27,16226,323
1760873510000,HC2501,2613.46,2614.32,2598.23,2601.61,16193,323
1760873515000,RB2501,3686.03,3691.38,3678.23,3679.29,16749,323
1760873515000,HC2501,2602.6,2612.69,2586.68,2587.21,17009,323
1760873520000,RB2501,3679.35,3681.02,3660.31,3672.16,16590,323
1760873520000,HC2501,2586.79,2598.16,2582.78,2590.86,16273,323
1760873525000,RB2501,3671.82,3675.36,3662.29,3670.59,16373,323
1760873525000,HC2501,2591.65,2591.94,2573.02,2574.08,16628,323
1760873530000,RB2501,3670.86,3676.21,3656.96,3669.01,16036,322
1760873530000,HC2501,2574.69,2578.01,2568.86,2573.45,16039,322
1760873535000,RB2501,3668.49,3679.01,3668.47,3673.39,16920,323
1760873535000,HC2501,2574.41,2589.91,2572.64,2587.88,17346,323
1760873540000,RB2501,3672.54,3686.47,3670.9,3683.51,16290,323
1760873540000,HC2501,2587.64,2592.54,2577.79,2590.87,16209,323
1760873545000,RB2501,3684.07,3702.89,3678.76,3700.74,16499,323
1760873545000,HC2501,2590.95,2601.88,2586.06,2595.7,16586,323
1760873550000,RB2501,3701.07,3710.27,3698.28,3698.28,15975,323
1760873550000,HC2501,2595.1,2595.1,2574.16,2575.55,16538,323
1760873555000,RB2501,3698.68,3704.72,3692.39,3703.26,15997,323
1760873555000,HC2501,2575.74,2583.29,2570.79,2582.19,16728,323
1760873560000,RB2501,3703.2,3708.77,3695.98,3699.96,16602,323
1760873560000,HC2501,2581.29,2591.16,2574.75,2587.97,16712,323
1760873565000,RB2501,3700.75,3705.1,3695.21,3698.74,16637,325
1760873565000,HC2501,2587.64,2592.25,2572.48,2581.71,16234,325
1760873570000,RB2501,3697.77,3706.14,3690.75,3705.2,17053,325
1760873570000,HC2501,2581.63,2590.4,2573.68,2582.3,16787,325
1760873575000,RB2501,3704.21,3704.42,3682.79,3689.65,16656,324
1760873575000,HC2501,2582.12,2588.78,2570.28,2574.58,16188,324
1760873580000,RB2501,3689.89,3708.19,3689.89,3695.4,17019,323
1760873580000,HC2501,2573.71,2575.53,2550.03,2552.36,16392,323
1760873585000,RB2501,3695.2,3699.54,3687.46,3691.06,16395,323
1760873585000,HC2501,2552.54,2570.11,2550.29,2562.91,16022,323
1760873590000,RB2501,3690.83,3703.12,3687.51,3688.73,17292,322
1760873590000,HC2501,2563.11,2570.94,2562.28,2563.69,16896,322
1760873595000,RB2501,3689.4,3691.71,3675.33,3686.41,16035,323
1760873595000,HC2501,2564.62,2570.29,2560.37,2562.45,16065,323
1760873600000,RB2501,3687.01,3694.23,3677.12,3677.12,16110,323
1760873600000,HC2501,2561.45,2565.36,2555.17,2560.26,16716,323
1760873605000,RB2501,3677.31,3680.92,3660.85,3663.45,16274,324
1760873605000,HC2501,2560.8,2570.49,2553.95,2555.11,16684,324
1760873610000,RB2501,3664.16,3674.34,3662.43,3669.14,16336,323
